Data_Source;Airline_name;Aircraft_Type;Category;Flight_Type;Count;Total_seat;Seat_Class;Seat_Type;Seat_Position;Recline;Premium;Pitch_minimum;Pitch_maximum;Width;Bedlength_maximum;Bedlength_minimum;Music;VideoType;Power_available;Power_kind;Usb_available;Usb_kind;Rating
SeatGuru;saudia;Airbus A319;BUSINESS;short haul;48;48;Business;RECLINER;NORMAL;;R;45.0;45.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;saudia;Airbus A319;BUSINESS;short haul;48;48;Business;RECLINER;NORMAL;;R;45.0;45.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;1
SeatGuru;saudia;Airbus A319;BUSINESS;short haul;48;48;Business;RECLINER;EXIT_ROW;;R;45.0;45.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;4
SeatGuru;saudia;Airbus A319;BUSINESS;short haul;48;48;Business;RECLINER;EXIT_ROW;;R;45.0;45.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;5
SeatGuru;saudia;Airbus A320;BUSINESS;short haul;12;132;Business;RECLINER;BULKHEAD;;R;45.0;45.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Airbus A320;BUSINESS;short haul;12;132;Business;RECLINER;NORMAL;;R;45.0;45.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Airbus A320;ECONOMY;short haul;120;132;Guest;STANDARD;BULKHEAD;;N;32.0;33.0;17.8-18.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;5
SeatGuru;saudia;Airbus A320;ECONOMY;short haul;120;132;Guest;STANDARD;NORMAL;;N;32.0;33.0;17.8-18.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;3
SeatGuru;saudia;Airbus A320;ECONOMY;short haul;120;132;Guest;STANDARD;NORMAL;;N;32.0;33.0;17.8-18.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;2
SeatGuru;saudia;Airbus A320;ECONOMY;short haul;120;132;Guest;STANDARD;EXIT_ROW;;N;32.0;33.0;17.8-18.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;5
SeatGuru;saudia;Airbus A320;ECONOMY;short haul;120;132;Guest;STANDARD;NORMAL;;N;32.0;33.0;17.8-18.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;1
SeatGuru;saudia;Airbus A320 V2;BUSINESS;short haul;20;116;Business;RECLINER;BULKHEAD;;R;54.0;54.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Airbus A320 V2;BUSINESS;short haul;20;116;Business;RECLINER;NORMAL;;R;54.0;54.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Airbus A320 V2;ECONOMY;short haul;96;116;Guest;STANDARD;BULKHEAD;;N;32.0;32.0;17.8-18.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;4
SeatGuru;saudia;Airbus A320 V2;ECONOMY;short haul;96;116;Guest;STANDARD;EXIT_ROW;;N;32.0;32.0;17.8-18.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;5
SeatGuru;saudia;Airbus A320 V2;ECONOMY;short haul;96;116;Guest;STANDARD;NORMAL;;N;32.0;32.0;17.8-18.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;3
SeatGuru;saudia;Airbus A320 V2;ECONOMY;short haul;96;116;Guest;STANDARD;NORMAL;;N;32.0;32.0;17.8-18.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;1
SeatGuru;saudia;Airbus A321;BUSINESS;short haul;20;165;Business;RECLINER;BULKHEAD;;R;46.0;46.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Airbus A321;BUSINESS;short haul;20;165;Business;RECLINER;NORMAL;;R;46.0;46.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Airbus A321;ECONOMY;short haul;145;165;Guest;STANDARD;EXIT_ROW;;N;32.0;33.0;17.8;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;5
SeatGuru;saudia;Airbus A321;ECONOMY;short haul;145;165;Guest;STANDARD;NORMAL;;N;32.0;33.0;17.8;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;3
SeatGuru;saudia;Airbus A321;ECONOMY;short haul;145;165;Guest;STANDARD;NORMAL;;N;32.0;33.0;17.8;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;2
SeatGuru;saudia;Airbus A321;ECONOMY;short haul;145;165;Guest;STANDARD;NORMAL;;N;32.0;33.0;17.8;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;1
SeatGuru;saudia;Airbus A330-300;BUSINESS;short haul;36;298;Business;RECLINER;BULKHEAD;;R;54.0;54.0;18.8;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Airbus A330-300;BUSINESS;short haul;36;298;Business;RECLINER;NORMAL;;R;54.0;54.0;18.8;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Airbus A330-300;ECONOMY;short haul;262;298;Guest;STANDARD;BULKHEAD;;N;32.0;32.0;16.9-17.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;4
SeatGuru;saudia;Airbus A330-300;ECONOMY;short haul;262;298;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.9-17.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;3
SeatGuru;saudia;Airbus A330-300;ECONOMY;short haul;262;298;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.9-17.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;2
SeatGuru;saudia;Airbus A330-300;ECONOMY;short haul;262;298;Guest;STANDARD;EXIT_ROW;;N;32.0;32.0;16.9-17.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;4
SeatGuru;saudia;Airbus A330-300;ECONOMY;short haul;262;298;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.9-17.3;;;PRE_PROGRAMMED;OVERHEAD;NONE;;NONE;;1
SeatGuru;saudia;Airbus A330-300 V2;BUSINESS;long haul;36;290;Business;FLAT_BED;BULKHEAD;;F;60.0;60.0;19.7;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Airbus A330-300 V2;BUSINESS;long haul;36;290;Business;FLAT_BED;NORMAL;;F;60.0;60.0;19.7;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Airbus A330-300 V2;ECONOMY;long haul;252;290;Guest;STANDARD;BULKHEAD;;N;32.0;32.0;16.9-17.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;4
SeatGuru;saudia;Airbus A330-300 V2;ECONOMY;long haul;252;290;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.9-17.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;saudia;Airbus A330-300 V2;ECONOMY;long haul;252;290;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.9-17.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;2
SeatGuru;saudia;Airbus A330-300 V2;ECONOMY;long haul;252;290;Guest;STANDARD;EXIT_ROW;;N;32.0;32.0;16.9-17.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;4
SeatGuru;saudia;Airbus A330-300 V2;ECONOMY;long haul;252;290;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.9-17.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;1
SeatGuru;saudia;Boeing 747-400;ECONOMY;short haul;96;434;Economy;STANDARD;BULKHEAD;;N;32.0;32.0;17.3-17.7;;;NONE;OVERHEAD;NONE;;NONE;;3
SeatGuru;saudia;Boeing 747-400;ECONOMY;short haul;96;434;Economy;STANDARD;NORMAL;;N;32.0;32.0;17.3-17.7;;;NONE;OVERHEAD;NONE;;NONE;;3
SeatGuru;saudia;Boeing 747-400;ECONOMY;short haul;96;434;Economy;STANDARD;NORMAL;;N;32.0;32.0;17.3-17.7;;;NONE;OVERHEAD;NONE;;NONE;;2
SeatGuru;saudia;Boeing 747-400;BUSINESS;short haul;32;434;Business;RECLINER;BULKHEAD;;R;47.0;47.0;20.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;saudia;Boeing 747-400;BUSINESS;short haul;32;434;Business;RECLINER;NORMAL;;R;47.0;47.0;20.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;saudia;Boeing 747-400;BUSINESS;short haul;32;434;Business;RECLINER;EXIT_ROW;;R;47.0;47.0;20.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;saudia;Boeing 747-400;BUSINESS;short haul;32;434;Business;RECLINER;NORMAL;;R;47.0;47.0;20.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;2
SeatGuru;saudia;Boeing 747-400;ECONOMY;short haul;306;434;Economy;STANDARD;EXIT_ROW;;N;32.0;32.0;17.3-17.7;;;NONE;OVERHEAD;NONE;;NONE;;4
SeatGuru;saudia;Boeing 747-400;ECONOMY;short haul;306;434;Economy;STANDARD;NORMAL;;N;32.0;32.0;17.3-17.7;;;NONE;OVERHEAD;NONE;;NONE;;3
SeatGuru;saudia;Boeing 747-400;ECONOMY;short haul;306;434;Economy;STANDARD;NORMAL;;N;32.0;32.0;17.3-17.7;;;NONE;OVERHEAD;NONE;;NONE;;2
SeatGuru;saudia;Boeing 747-400;ECONOMY;short haul;306;434;Economy;STANDARD;BULKHEAD;;N;32.0;32.0;17.3-17.7;;;NONE;OVERHEAD;NONE;;NONE;;2
SeatGuru;saudia;Boeing 747-400;ECONOMY;short haul;306;434;Economy;STANDARD;EXIT_ROW;;N;32.0;32.0;17.3-17.7;;;NONE;OVERHEAD;NONE;;NONE;;5
SeatGuru;saudia;Boeing 747-400;ECONOMY;short haul;306;434;Economy;STANDARD;NORMAL;;N;32.0;32.0;17.3-17.7;;;NONE;OVERHEAD;NONE;;NONE;;1
SeatGuru;saudia;Boeing 747-400;ECONOMY;short haul;96;434;Economy;STANDARD;EXIT_ROW;;N;32.0;32.0;17.3-17.7;;;NONE;OVERHEAD;NONE;;NONE;;5
SeatGuru;saudia;Boeing 777-200;FIRST;long haul;24;232;First Class;FLAT_BED;BULKHEAD;;F;79.0;79.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-200;BUSINESS;long haul;38;232;Business;FLAT_BED;BULKHEAD;;F;58.0;58.0;19.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-200;BUSINESS;long haul;38;232;Business;FLAT_BED;NORMAL;;F;58.0;58.0;19.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-200;FIRST;long haul;24;232;First Class;FLAT_BED;NORMAL;;F;79.0;79.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-200;ECONOMY;long haul;170;232;Guest;STANDARD;BULKHEAD;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;5
SeatGuru;saudia;Boeing 777-200;ECONOMY;long haul;170;232;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;saudia;Boeing 777-200;ECONOMY;long haul;170;232;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;2
SeatGuru;saudia;Boeing 777-200;ECONOMY;long haul;170;232;Guest;STANDARD;EXIT_ROW;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;4
SeatGuru;saudia;Boeing 777-200;ECONOMY;long haul;170;232;Guest;STANDARD;BULKHEAD;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;4
SeatGuru;saudia;Boeing 777-200;ECONOMY;long haul;170;232;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;1
SeatGuru;saudia;Boeing 777-200 V2;BUSINESS;long haul;14;345;Business;FLAT_BED;BULKHEAD;;F;58.0;58.0;19.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-200 V2;BUSINESS;long haul;14;345;Business;FLAT_BED;NORMAL;;F;58.0;58.0;19.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-200 V2;ECONOMY;long haul;327;345;Guest;STANDARD;BULKHEAD;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;5
SeatGuru;saudia;Boeing 777-200 V2;ECONOMY;long haul;327;345;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;saudia;Boeing 777-200 V2;ECONOMY;long haul;327;345;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;2
SeatGuru;saudia;Boeing 777-200 V2;ECONOMY;long haul;327;345;Guest;STANDARD;BULKHEAD;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;4
SeatGuru;saudia;Boeing 777-200 V2;ECONOMY;long haul;327;345;Guest;STANDARD;EXIT_ROW;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;4
SeatGuru;saudia;Boeing 777-200 V2;ECONOMY;long haul;327;345;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.5-18;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;1
SeatGuru;saudia;Boeing 777-300;FIRST;long haul;24;305;First Class;FLAT_BED;BULKHEAD;;F;81.0;81.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-300;BUSINESS;long haul;36;305;Business;FLAT_BED;BULKHEAD;;F;60.0;60.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-300;BUSINESS;long haul;36;305;Business;FLAT_BED;NORMAL;;F;60.0;60.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-300;FIRST;long haul;24;305;First Class;FLAT_BED;NORMAL;;F;81.0;81.0;22.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-300;ECONOMY;long haul;245;305;Economy;STANDARD;BULKHEAD;;N;32.0;32.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;saudia;Boeing 777-300;ECONOMY;long haul;245;305;Economy;STANDARD;NORMAL;;N;32.0;32.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-300;ECONOMY;long haul;245;305;Economy;STANDARD;EXIT_ROW;;N;32.0;32.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;saudia;Boeing 777-300;ECONOMY;long haul;245;305;Economy;STANDARD;NORMAL;;N;32.0;32.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;saudia;Boeing 777-300;ECONOMY;long haul;245;305;Economy;STANDARD;BULKHEAD;;N;32.0;32.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;saudia;Boeing 777-300;ECONOMY;long haul;245;305;Economy;STANDARD;NORMAL;;N;32.0;32.0;18.5;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;saudia;Boeing 777-300 V2;BUSINESS;long haul;30;413;Business;RECLINER;BULKHEAD;;R;61.0;61.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-300 V2;BUSINESS;long haul;30;413;Business;RECLINER;NORMAL;;R;61.0;61.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-300 V2;ECONOMY;long haul;383;413;Guest;STANDARD;BULKHEAD;;N;32.0;32.0;16.8;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;saudia;Boeing 777-300 V2;ECONOMY;long haul;383;413;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.8;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-300 V2;ECONOMY;long haul;383;413;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.8;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;saudia;Boeing 777-300 V2;ECONOMY;long haul;383;413;Guest;STANDARD;EXIT_ROW;;N;32.0;32.0;16.8;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;saudia;Boeing 777-300 V2;ECONOMY;long haul;383;413;Guest;STANDARD;NORMAL;;N;32.0;32.0;16.8;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;saudia;Boeing 777-300 V3;FIRST;long haul;12;290;First Class;FLAT_BED;BULKHEAD;;F;81.0;81.0;22;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;saudia;Boeing 777-300 V3;BUSINESS;long haul;36;290;Business;ANGLE_FLAT;BULKHEAD;;A;60.0;60.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;saudia;Boeing 777-300 V3;BUSINESS;long haul;36;290;Business;ANGLE_FLAT;NORMAL;;A;60.0;60.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-300 V3;FIRST;long haul;12;290;First Class;FLAT_BED;NORMAL;;F;81.0;81.0;22;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-300 V3;ECONOMY;long haul;242;290;Guest;STANDARD;BULKHEAD;;N;32.0;32.0;18;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;saudia;Boeing 777-300 V3;ECONOMY;long haul;242;290;Guest;STANDARD;BULKHEAD;;N;32.0;32.0;18;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;saudia;Boeing 777-300 V3;ECONOMY;long haul;242;290;Guest;STANDARD;NORMAL;;N;32.0;32.0;18;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;saudia;Boeing 777-300 V3;ECONOMY;long haul;242;290;Guest;STANDARD;NORMAL;;N;32.0;32.0;18;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;saudia;Boeing 777-300 V3;ECONOMY;long haul;242;290;Guest;STANDARD;EXIT_ROW;;N;32.0;32.0;18;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;saudia;Boeing 777-300 V3;ECONOMY;long haul;242;290;Guest;STANDARD;EXIT_ROW;;N;32.0;32.0;18;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;saudia;Boeing 777-300 V3;ECONOMY;long haul;242;290;Guest;STANDARD;BULKHEAD;;N;32.0;32.0;18;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;saudia;Boeing 777-300 V3;ECONOMY;long haul;242;290;Guest;STANDARD;NORMAL;;N;32.0;32.0;18;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;saudia;Boeing 787-9;BUSINESS;long haul;24;298;Business;FLAT_BED;BULKHEAD;;F;78.0;78.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;saudia;Boeing 787-9;BUSINESS;long haul;24;298;Business;FLAT_BED;NORMAL;;F;78.0;78.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;saudia;Boeing 787-9;ECONOMY;long haul;274;298;Economy;STANDARD;BULKHEAD;;N;32.0;33.0;17.8-18.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;5
SeatGuru;saudia;Boeing 787-9;ECONOMY;long haul;274;298;Economy;STANDARD;BULKHEAD;;N;32.0;33.0;17.8-18.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;4
SeatGuru;saudia;Boeing 787-9;ECONOMY;long haul;274;298;Economy;STANDARD;NORMAL;;N;32.0;33.0;17.8-18.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;saudia;Boeing 787-9;ECONOMY;long haul;274;298;Economy;STANDARD;NORMAL;;N;32.0;33.0;17.8-18.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;2
SeatGuru;saudia;Boeing 787-9;ECONOMY;long haul;274;298;Economy;STANDARD;EXIT_ROW;;N;32.0;33.0;17.8-18.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;4
SeatGuru;saudia;Boeing 787-9;ECONOMY;long haul;274;298;Economy;STANDARD;EXIT_ROW;;N;32.0;33.0;17.8-18.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;5
SeatGuru;saudia;Boeing 787-9;ECONOMY;long haul;274;298;Economy;STANDARD;NORMAL;;N;32.0;33.0;17.8-18.3;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;1
SeatGuru;saudia;Boeing 787-9;BUSINESS;long haul;24;298;Business;FLAT_BED;NORMAL;;F;78.0;78.0;21;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;saudia;Embraer 170;BUSINESS;short haul;6;66;Business;RECLINER;BULKHEAD;;R;40.0;40.0;20.0;;;NONE;NONE;ALL;AC;NONE;;3
SeatGuru;saudia;Embraer 170;BUSINESS;short haul;6;66;Business;RECLINER;NORMAL;;R;40.0;40.0;20.0;;;NONE;NONE;ALL;AC;NONE;;3
SeatGuru;saudia;Embraer 170;ECONOMY;short haul;60;66;Guest;STANDARD;EXIT_ROW;;N;32.0;32.0;18.3;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;saudia;Embraer 170;ECONOMY;short haul;60;66;Guest;STANDARD;NORMAL;;N;32.0;32.0;18.3;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;saudia;Embraer 170;ECONOMY;short haul;60;66;Guest;STANDARD;NORMAL;;N;32.0;32.0;18.3;;;NONE;NONE;NONE;;NONE;;1
SeatGuru;scoot-airlines;A319;ECONOMY;short haul;144;144;Economy;STANDARD;BULKHEAD;;N;28.0;28.0;18;;;NONE;NONE;ALL;AC;NONE;;5
SeatGuru;scoot-airlines;A319;ECONOMY;short haul;144;144;Economy;STANDARD;NORMAL;;N;28.0;28.0;18;;;NONE;NONE;ALL;AC;NONE;;3
SeatGuru;scoot-airlines;A319;ECONOMY;short haul;144;144;Economy;STANDARD;NORMAL;;N;28.0;28.0;18;;;NONE;NONE;ALL;AC;NONE;;2
SeatGuru;scoot-airlines;A319;ECONOMY;short haul;144;144;Economy;STANDARD;EXIT_ROW;;N;28.0;28.0;18;;;NONE;NONE;ALL;AC;NONE;;5
SeatGuru;scoot-airlines;A319;ECONOMY;short haul;144;144;Economy;STANDARD;NORMAL;;N;28.0;28.0;18;;;NONE;NONE;ALL;AC;NONE;;1
SeatGuru;scoot-airlines;A320;ECONOMY;short haul;180;180;Economy;STANDARD;BULKHEAD;;N;28.0;28.0;18;;;NONE;NONE;ALL;AC;ALL;PORT;5
SeatGuru;scoot-airlines;A320;ECONOMY;short haul;180;180;Economy;STANDARD;NORMAL;;N;28.0;28.0;18;;;NONE;NONE;ALL;AC;ALL;PORT;3
SeatGuru;scoot-airlines;A320;ECONOMY;short haul;180;180;Economy;STANDARD;NORMAL;;N;28.0;28.0;18;;;NONE;NONE;ALL;AC;ALL;PORT;2
SeatGuru;scoot-airlines;A320;ECONOMY;short haul;180;180;Economy;STANDARD;EXIT_ROW;;N;28.0;28.0;18;;;NONE;NONE;ALL;AC;ALL;PORT;2
SeatGuru;scoot-airlines;A320;ECONOMY;short haul;180;180;Economy;STANDARD;EXIT_ROW;;N;28.0;28.0;18;;;NONE;NONE;ALL;AC;ALL;PORT;5
SeatGuru;scoot-airlines;A320;ECONOMY;short haul;180;180;Economy;STANDARD;NORMAL;;N;28.0;28.0;18;;;NONE;NONE;ALL;AC;ALL;PORT;1
SeatGuru;scoot-airlines;Boeing 787-800;BUSINESS;long haul;21;335;ScootBiz;RECLINER;BULKHEAD;;R;38.0;38.0;22;;;NONE;NONE;ALL;AC;NONE;;2
SeatGuru;scoot-airlines;Boeing 787-800;ECONOMY;long haul;281;335;Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;18.9-19.7;;;NONE;NONE;ALL;AC;NONE;;5
SeatGuru;scoot-airlines;Boeing 787-800;ECONOMY;long haul;281;335;Economy;STANDARD;NORMAL;;N;31.0;31.0;18.9-19.7;;;NONE;NONE;ALL;AC;NONE;;3
SeatGuru;scoot-airlines;Boeing 787-800;BUSINESS;long haul;21;335;ScootBiz;RECLINER;NORMAL;;R;38.0;38.0;22;;;NONE;NONE;ALL;AC;NONE;;3
SeatGuru;scoot-airlines;Boeing 787-800;ECONOMY;long haul;281;335;Economy;STANDARD;NORMAL;;N;31.0;31.0;18.9-19.7;;;NONE;NONE;ALL;AC;NONE;;2
SeatGuru;scoot-airlines;Boeing 787-800;ECONOMY;long haul;281;335;Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;18.9-19.7;;;NONE;NONE;ALL;AC;NONE;;4
SeatGuru;scoot-airlines;Boeing 787-800;ECONOMY;long haul;281;335;Economy;STANDARD;NORMAL;;N;31.0;31.0;18.9-19.7;;;NONE;NONE;ALL;AC;NONE;;1
SeatGuru;scoot-airlines;Boeing 787-800;ECONOMY;long haul;33;335;ScootinSilence;STANDARD;BULKHEAD;;N;34.0;36.0;18.9-19.7;;;NONE;NONE;ALL;AC;NONE;;5
SeatGuru;scoot-airlines;Boeing 787-800;ECONOMY;long haul;33;335;ScootinSilence;STANDARD;NORMAL;;N;34.0;36.0;18.9-19.7;;;NONE;NONE;ALL;AC;NONE;;3
SeatGuru;scoot-airlines;Boeing 787-800;ECONOMY;long haul;33;335;ScootinSilence;STANDARD;NORMAL;;N;34.0;36.0;18.9-19.7;;;NONE;NONE;ALL;AC;NONE;;2
SeatGuru;scoot-airlines;Boeing 787-800;ECONOMY;long haul;33;335;ScootinSilence;STANDARD;NORMAL;;N;34.0;36.0;18.9-19.7;;;NONE;NONE;ALL;AC;NONE;;1
SeatGuru;scoot-airlines;Boeing 787-900;BUSINESS;long haul;35;375;ScootBiz;RECLINER;BULKHEAD;;R;38.0;38.0;22;;;NONE;NONE;ALL;AC;NONE;;3
SeatGuru;scoot-airlines;Boeing 787-900;ECONOMY;long haul;45;375;ScootinSilence;STANDARD;NORMAL;;N;34.0;36.0;18.9-19.7;;;NONE;NONE;ALL;AC;NONE;;3
SeatGuru;scoot-airlines;Boeing 787-900;ECONOMY;long haul;295;375;Economy;STANDARD;BULKHEAD;;N;31.0;31.0;18.9-19.7;;;NONE;NONE;ALL;AC;NONE;;4
